fine_label utterance	
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto sobre o “rascunho da ata - reunião 1/15”, onde são discutidos os recentes estudos genotóxicos europeus que indicam resultados adversos associados ao Roundup.
TOXIC:toxic	MONGLY00978278 contém correspondência por e-mail entre os funcionários da Monsanto Lisa Drake, Donna Farmer, William Heydens e outros sobre a revisão do Anexo Glifosato - mutagenicidade, onde um funcionário da Monsanto escreveu: “Devemos evitar ‘lançar qualquer sombra’ sobre o Roundup, particularmente em países onde já promovemos a superioridade ambiental/de segurança de nossas formulações existentes.”
TOXIC:toxic	Este documento contém trocas de e-mails entre vários funcionários da Monsanto, nos quais a Dra. Donna Farmer resume as descobertas do especialista da Monsanto, Dr. em *3.
TOXIC:toxic	Este documento, de 1999, contém correspondência por e-mail entre vários funcionários da Monsanto, onde a Dra. Donna Farmer escreve: “Não apoiarei a realização de quaisquer estudos sobre glifosato, formulações ou outros ingredientes surfactantes neste momento com as informações limitadas que temos sobre a situação”. em *2.
TOXIC:toxic	Em 1999, a Monsanto contratou o Dr. James M. Parry, professor da Universidade de Gales, para conduzir uma revisão interna (e secreta) de segurança do glifosato e do produto formulado. No início do relatório, o Dr. Parry identificou como a primeira deficiência nos dados: “Não há dados adequados de clastogenicidade in vitro disponíveis para formulações de glifosato”. Ele, portanto, recomenda que a Monsanto “forneça dados citogenéticos in vitro abrangentes sobre formulações de glifosato”. Ele também conclui: “Minha visão geral é que se a genotoxicidade relatada do glifosato e das formulações de glifosato puder ser demonstrada como sendo devida à produção de dano oxidativo, então poderia ser argumentado que qualquer dano genético seria limitado… pode ser necessário considerar a possibilidade de grupos suscetíveis dentro da população humana”.
TOXIC:toxic	Este documento contém correspondência por e-mail entre funcionários da Monsanto sobre a mutagenicidade do Roundup, na qual Farmer diz que “não apoiará a realização de quaisquer estudos sobre glifosato, formulações ou outros ingredientes surfactantes neste momento…”.
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários colegas da Monsanto discutindo as consequências do relatório do Dr. James Parry sobre o glifosato (MONGLY01314233). Donna Farmer (Toxicologista da Monsanto) escreve: “no momento, acho que a única pessoa que pode nos tirar desse “buraco genotox” é o Bom Dr. Kier…Estou preocupada em deixar Perry [sp] lá fora com isso como o projeto final/suas impressões finais…” 02/09/1999 Documentos liberados: 15/03/2017 MONGLY00878115 06/09/1999 Stephen Wratten (Monsanto) pergunta se o Dr. Parry “já trabalhou com a indústria neste tipo de projeto?” Mais tarde, Wratten entoa que o relatório Parry não é útil para a Monsanto: "Não vejo que ele tenha arriscado o pescoço em algo controverso e, portanto, há pouco valor no artigo escrito que poderia ser útil. Espero que não tenha custado muito..."
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Stephen Wratten, Donna Farmer, Larry Kier, William Heydens e outros sobre os comentários sobre o artigo de Parry, onde Martens e Wratten expressam decepção com o relatório de Parry, uma vez que não forneceu “informações de apoio”.
TOXIC:toxic	Este documento contém um e-mail de William Heydens para colegas da Monsanto após a leitura do relatório Parry sobre o glifosato. Em sua correspondência, Heydens escreve depois de ler o relatório: "Queremos encontrar/desenvolver alguém que se sinta confortável com o perfil genetox do glifosato/Roundup e que possa influenciar os reguladores e as operações de divulgação científica quando surgirem problemas de genetox. Minha leitura é que Parry não é atualmente essa pessoa, e levaria algum tempo e $$$/estudos para levá-lo até lá. Simplesmente não vamos fazer os estudos que Parry sugere.
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, Donna Farmer, William Heydens e Larry Kier (consultor da Monsanto) sobre a Avaliação do Relatório Parry, onde um funcionário da Monsanto diz: “É claro que o formulário deste relatório não é adequado para uso de defesa….”
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, William Heydens, Sandra Curtiss, James McAdams e Karen Asbury sobre MicroMicronucleus, Microames. Este e-mail diz respeito a quais surfactantes testar.
TOXIC:toxic	Este documento contém correspondência por e-mail entre Donna Farmer e Thomas Hoogheem, funcionários da Monsanto, sobre uma consulta de Jim Shepard, do Conselho Nacional da Indústria de Papel para Melhoria de Ar e Vapor, sobre o surfactante Monsanto Entry II.
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde é declarado em relação aos surfactantes Roundup: "Embora a amina de sebo tenha sido considerada tóxica em 62,5 e 15,6 ug/ml, o alquilsulfato C12 não exibiu toxicidade em nenhuma das doses de teste. Embora ambos os compostos tenham produzido uma resposta marginal que não atendeu aos critérios de teste para um positivo robusto, eles provocaram um efeito que foi considerado equívoco, mas relacionado ao artigo de teste. efeito.” em *5.
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, Roderick Bunch, Donna Farmer, Larry Kier, William Heydens e outros, sobre resultados de micro-MN, onde eles discutem se devem enviar resultados de estudos de micronúcleos ao Dr.
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, Donna Farmer, Lisa Drake, John Acquavella, Jay Byrne e Lori Fisher, sobre Roundup e câncer, incluindo um anúncio por e-mail encaminhado. Novo estudo vincula o Roundup da Monsanto ao linfoma não-Hodgkin.
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, Gary Hartnell, Bruce Hammond e outros sobre Microflora, onde Farmer escreve: “...Pelchnar está conduzindo um estudo em ovelhas usando grãos pré-colheita com a crença de que o glifosato irá impactar a flora intestinal.”
TOXIC:toxic	Este documento é uma “visita ao local” de estudo de 7 de julho de 2000 do estudo “Exposição da Família Agrícola”. Dr. John Acquavella (funcionário da Monsanto na época) e John Cowell conduzem a visita ao local. O relatório indica inúmeras deficiências no estudo, incluindo: "As alterações do protocolo ainda não foram encaminhadas à equipe de estudo da Exponent; Muitas das urinas eram muito irregulares e encontramos a urina de um dia que foi obviamente adulterada. Como no local de campo de Minnesota, a equipe de campo não está revisando as urinas cuidadosamente e há pouco, ou nenhum, treinamento das famílias dos agricultores; Houve alguns erros óbvios ou entradas faltantes nos questionários." em *7-8.
TOXIC:toxic	Este documento contém um memorando de John Acquavella para D. Farmer, J. Cowell, W. Heydens, D. Goldstein et al. em relação à reunião do ISEE - estudos epidemiológicos sobre o glifosato, onde Acquavella relata "dois artigos relacionados da - Sociedade Internacional de Epidemiologia Ambiental (ISEE) reunidos esta semana em Buffalo, Nova York. Ambos os artigos apresentam resultados para o glifosato (um para linfoma não-Hodgkin (LNH) e outro para doença de Hodgkin (DH))."
TOXIC:toxic	Este documento contém uma série de trocas de e-mails entre funcionários da Monsanto sobre impurezas na formulação do Roundup, onde o Dr. Farmer afirma: "Não tenho certeza do que significa 'não há mais problemas com o 1,4-dioxano'. Só porque a FAO o removeu das especificações não significa que os problemas com o 1,4-dioxano desaparecerão".
TOXIC:toxic	Este documento contém uma série de trocas de e-mails entre funcionários da Monsanto sobre impurezas na formulação do Roundup, onde Stephen Wratten afirma: “Acredito que escolhemos I ppm como o limite por causa da analogia com as nitrosaminas, em vez de com base em qualquer consideração científica específica. Diante disso, é óbvio que seria mais barato afrouxar a especificação da matéria-prima. economizando assim para nós e para os fornecedores o custo de remoção.”
TOXIC:toxic	Este documento contém uma série de trocas de e-mails entre funcionários da Monsanto sobre impurezas na formulação do Roundup, onde Stephen Wratten afirma: “Acredito que escolhemos I ppm como o limite por causa da analogia com as nitrosaminas, em vez de com base em qualquer consideração científica específica. Diante disso, é óbvio que seria mais barato afrouxar a especificação da matéria-prima. economizando assim para nós e para os fornecedores o custo de remoção.”
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde o Dr. Mark Martens afirma: "Não sei ao certo como os fornecedores reagiriam - mas se alguém viesse até mim e dissesse que queria testar o Roundup, sei como reagiria - com séria preocupação. Temos que realmente pensar em fazer formulações, mesmo que elas não estejam no mercado... o glifosato ainda está lá e pode ser pego em alguma descoberta de falso positivo. em *1.
TOXIC:toxic	Este documento contém correspondência por e-mail entre Eric Haupfear (Diretor de Tecnologia de Processos da Monsanto) e outros no monitoramento dos níveis de glifosato de NNG. Em 2000, Haupfear descobriu que os níveis de NNG excediam o limite de 1 ppm devido a um defeito de fabricação. 20/02/2001 Documentos Divulgados: “Concentração de NNG no Glifosato: (0,0000143 / 10,24) = 1,4 ppm!!”
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, como Donna Farmer e William Heydens, no “encontro com o Prof Parry em 15 de fevereiro de 2001”, onde os funcionários da Monsanto expressam reservas sobre o cumprimento de todas as recomendações do Dr.
TOXIC:toxic	Neste documento, o executivo da Monsanto, William Heydens, expressa preocupação com o pedido do Dr. James Parry para avaliar o Propaclor, um herbicida cuja patente a Monsanto detém. Mark Martens escreve que uma das vantagens de deixar Parry testar o Propaclor é que isso “manterá o professor Parry feliz, o que o tornará um bom defensor do glifosato”. Heydens discorda: "Por favor, não façam nada até discutirmos isso. Os dados gerados por acadêmicos sempre foram uma grande preocupação para nós na defesa de nossos produtos."
TOXIC:toxic	O documento contém correspondência por e-mail entre Donna Farmer (Toxicologista da Monsanto) e Daniel Goldstein. Farmer inclui uma correspondência anterior na qual William (Bill) Graham diz aos colegas: "Um dos problemas com o e-mail é que todos podem começar a correr à procura de soluções. Podemos limitar isto a um número limitado de pessoas, uma vez que temos as opiniões e as soluções na Europa." O e-mail também faz referência ao trabalho de Mark Martens com o Dr. James Parry, um especialista altamente respeitado em genotoxicidade. De acordo com Farmer: “Mark não estava se saindo tão bem e isso quase nos levou a Parry chamando o glifosato de genotóxico... então tivemos que fazer esses estudos adicionais para fazê-lo feliz e se não fosse por Larry Kier estaríamos em cachorro.......”
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto William Heydens, Donna Farmer e John Acquavella sobre o artigo de McDuffee. Acquavella escreveu: "É um bom resultado, mas não tudo o que queríamos. O resultado (inválido) poderia ser citado como uma segunda "descoberta" do glifosato/NHL".
TOXIC:toxic	O depoimento de Donna Farmer em 11/01/2017 detalha a reação da Monsanto à revisão do Dr. James Parry sobre o glifosato. Especificamente, o depoimento cobre a relutância da Monsanto em realizar estudos sugeridos pelo Dr. Parry depois de estar insatisfeito com as conclusões de Parry. Da mesma forma, parece que a Monsanto nunca apresentou o trabalho do Dr. Parry sobre o glifosato à EPA, embora e-mails internos o descrevam como um especialista de renome. 6/12/2001 Documentos liberados: 01/03/2019 N/A 11/01/2017 Documentos liberados: 15/03/2017 O agricultor também é questionado sobre a absorção dérmica do glifosato e o efeito do surfactante em tornar o glifosato mais capaz de entrar na pele.
